Epoch,Iteration,Time,Loss,LossEpoch,ValidLossEpoch,Alpha,AlphaEpoch,Beta
0,0,0,2.2260472774505615,2.2260472774505615,2.285788642883301,0.001,0.001,0.001
1,2,0.00917673110961914,2.2488579750061035,nan,nan,0.001,nan,0.001
1,3,0.016585826873779297,2.2905561923980713,nan,nan,0.024559961318969727,nan,0.001
1,4,0.02377629280090332,1.6248148679733276,nan,nan,0.04368872261047363,nan,0.001
1,5,0.030962705612182617,1.056638240814209,nan,nan,0.04871719360351562,nan,0.001
1,6,0.03818058967590332,0.8992341756820679,nan,nan,0.04532306480407714,nan,0.001
1,7,0.04544496536254883,0.7021228075027466,nan,nan,0.04523675854504108,nan,0.001
1,8,0.05261945724487305,0.6481902003288269,nan,nan,0.04426224513351917,nan,0.001
1,9,0.05981945991516113,0.6301158666610718,nan,nan,0.04555378146469592,nan,0.001
1,10,0.06696701049804688,0.29942137002944946,nan,nan,0.04576546785235404,nan,0.001
1,11,0.07413387298583984,0.5635398626327515,nan,nan,0.04541409641504287,nan,0.001
1,12,0.0812981128692627,0.4404456913471222,nan,nan,0.0451018319427967,nan,0.001
1,13,0.08849096298217773,0.8047293424606323,nan,nan,0.04488061501085757,nan,0.001
1,14,0.09574413299560547,0.6221282482147217,nan,nan,0.044557638481259335,nan,0.001
1,15,0.10303688049316406,0.5148677825927734,nan,nan,0.04389856655895709,nan,0.001
1,16,0.11028146743774414,0.5904144048690796,nan,nan,0.04340997065603732,nan,0.001
1,17,0.11748504638671875,0.5620675086975098,nan,nan,0.04379696704447268,nan,0.001
1,18,0.1246640682220459,0.5868597030639648,nan,nan,0.043538617774844156,nan,0.001
1,19,0.13186216354370117,0.6308916807174683,nan,nan,0.043630069762468325,nan,0.001
1,20,0.13901162147521973,0.37623095512390137,nan,nan,0.04309310671687125,nan,0.001
1,21,0.1461646556854248,0.29528746008872986,nan,nan,0.0433546948134899,nan,0.001
1,22,0.15333247184753418,0.3179163634777069,nan,nan,0.04308378097414969,nan,0.001
1,23,0.16055822372436523,0.3706582486629486,nan,nan,0.043422956109046916,nan,0.001
1,24,0.1677417755126953,0.6586756706237793,nan,nan,0.043627582475543,nan,0.001
1,25,0.17495036125183105,0.524881899356842,nan,nan,0.04399655495584009,nan,0.001
1,26,0.18216156959533691,0.6970129609107971,nan,nan,0.04431202663481233,nan,0.001
1,27,0.18941831588745117,0.3604081869125366,nan,nan,0.04381271915137765,nan,0.001
1,28,0.19661235809326172,0.5297616124153137,nan,nan,0.0434885289520025,nan,0.001
1,29,0.20379900932312012,0.6640408635139465,nan,nan,0.04418064914643762,nan,0.001
1,30,0.2109813690185547,0.37088385224342346,nan,nan,0.04360355280339716,nan,0.001
1,31,0.21814227104187012,0.4772472381591797,nan,nan,0.04344803880155085,nan,0.001
1,32,0.22531843185424805,0.8118560314178467,nan,nan,0.04354063621163366,nan,0.001
1,33,0.23255395889282227,0.33666616678237915,nan,nan,0.04261183330416678,nan,0.001
1,34,0.23978376388549805,0.40605154633522034,nan,nan,0.042840174764394744,nan,0.001
1,35,0.2470417022705078,0.5675565600395203,nan,nan,0.0427466953024268,nan,0.001
1,36,0.25430965423583984,0.5238255262374878,nan,nan,0.04186148872226475,nan,0.001
1,37,0.26152706146240234,0.43748992681503296,nan,nan,0.04148020078986882,nan,0.001
1,38,0.26873326301574707,0.2749071419239044,nan,nan,0.041733813785016526,nan,0.001
1,39,0.27594566345214844,0.46834638714790344,nan,nan,0.04159491031616925,nan,0.001
1,40,0.2831597328186035,0.33214640617370605,nan,nan,0.04182670477777718,nan,0.001
1,41,0.2903785705566406,0.41518494486808777,nan,nan,0.041636416561901556,nan,0.001
