Epoch,Iteration,Time,Loss,LossEpoch,ValidLossEpoch,Alpha,AlphaEpoch,Beta
0,0,0,2.2260472774505615,2.2260472774505615,2.285788642883301,0.001,0.001,0.001
1,2,0.00815439224243164,2.2488579750061035,nan,nan,0.001,nan,0.001
1,3,0.015476226806640625,2.3017542362213135,nan,nan,0.001,nan,0.001
1,4,0.022738218307495117,2.2922372817993164,nan,nan,0.001,nan,0.001
1,5,0.029831409454345703,2.319096565246582,nan,nan,0.001,nan,0.001
1,6,0.036943674087524414,2.313455104827881,nan,nan,0.001,nan,0.001
1,7,0.04415774345397949,2.2793734073638916,nan,nan,0.001,nan,0.001
1,8,0.05123543739318848,2.128943920135498,nan,nan,0.001,nan,0.001
1,9,0.0583195686340332,2.2830421924591064,nan,nan,0.001,nan,0.001
1,10,0.06538200378417969,2.146827459335327,nan,nan,0.001,nan,0.001
1,11,0.07249593734741211,2.0924630165100098,nan,nan,0.001,nan,0.001
1,12,0.07958483695983887,2.16688871383667,nan,nan,0.001,nan,0.001
1,13,0.08672189712524414,2.1362671852111816,nan,nan,0.001,nan,0.001
1,14,0.0938560962677002,2.1560280323028564,nan,nan,0.001,nan,0.001
1,15,0.10101008415222168,2.0622477531433105,nan,nan,0.001,nan,0.001
1,16,0.1080617904663086,2.135359048843384,nan,nan,0.001,nan,0.001
1,17,0.11514592170715332,2.027496337890625,nan,nan,0.001,nan,0.001
1,18,0.12223529815673828,2.067387819290161,nan,nan,0.001,nan,0.001
1,19,0.12932085990905762,2.079784393310547,nan,nan,0.001,nan,0.001
1,20,0.13640928268432617,2.0476486682891846,nan,nan,0.001,nan,0.001
1,21,0.1434617042541504,2.1220898628234863,nan,nan,0.001,nan,0.001
1,22,0.1505429744720459,2.0382540225982666,nan,nan,0.001,nan,0.001
1,23,0.15763545036315918,1.9876002073287964,nan,nan,0.001,nan,0.001
1,24,0.16480255126953125,2.0786540508270264,nan,nan,0.001,nan,0.001
1,25,0.1718311309814453,2.0802712440490723,nan,nan,0.001,nan,0.001
1,26,0.17905926704406738,2.0484323501586914,nan,nan,0.001,nan,0.001
1,27,0.18607807159423828,2.0272936820983887,nan,nan,0.001,nan,0.001
1,28,0.19311833381652832,2.031581163406372,nan,nan,0.001,nan,0.001
1,29,0.20019769668579102,1.9864581823349,nan,nan,0.001,nan,0.001
1,30,0.20725178718566895,2.0089590549468994,nan,nan,0.001,nan,0.001
1,31,0.21432995796203613,2.072514772415161,nan,nan,0.001,nan,0.001
1,32,0.22139906883239746,1.9842257499694824,nan,nan,0.001,nan,0.001
1,33,0.22846698760986328,2.008342742919922,nan,nan,0.001,nan,0.001
1,34,0.23553848266601562,1.8599547147750854,nan,nan,0.001,nan,0.001
1,35,0.24261784553527832,1.9787118434906006,nan,nan,0.001,nan,0.001
1,36,0.2498035430908203,1.950731635093689,nan,nan,0.001,nan,0.001
1,37,0.2568843364715576,1.913746953010559,nan,nan,0.001,nan,0.001
1,38,0.2639918327331543,1.8748406171798706,nan,nan,0.001,nan,0.001
1,39,0.2710380554199219,1.9800283908843994,nan,nan,0.001,nan,0.001
1,40,0.2781047821044922,1.9048457145690918,nan,nan,0.001,nan,0.001
1,41,0.2851729393005371,1.8782052993774414,nan,nan,0.001,nan,0.001
1,42,0.2922539710998535,1.9249531030654907,nan,nan,0.001,nan,0.001
1,43,0.29933762550354004,1.8634897470474243,nan,nan,0.001,nan,0.001
