Epoch,Iteration,Time,Loss,LossEpoch,ValidLossEpoch,Alpha,AlphaEpoch,Beta
0,0,0,2.2260472774505615,2.2260472774505615,2.285788642883301,0.001,0.001,0.001
1,2,0.009129762649536133,2.2488579750061035,nan,nan,0.001,nan,0.001
1,3,0.01651620864868164,2.3017542362213135,nan,nan,0.013484508514404296,nan,0.001
1,4,0.023832082748413086,2.146285057067871,nan,nan,0.024524224281311034,nan,0.001
1,5,0.031067371368408203,1.9346688985824585,nan,nan,0.033808337211608884,nan,0.001
1,6,0.03824353218078613,1.7114183902740479,nan,nan,0.039125432968139646,nan,0.001
1,7,0.04542684555053711,1.4454989433288574,nan,nan,0.042969709396362306,nan,0.001
1,8,0.052552223205566406,1.2745275497436523,nan,nan,0.04337272465229035,nan,0.001
1,9,0.059654951095581055,1.24386727809906,nan,nan,0.04501617705821991,nan,0.001
1,10,0.06682324409484863,0.9652724862098694,nan,nan,0.045853440403938295,nan,0.001
1,11,0.07395148277282715,0.9571934938430786,nan,nan,0.04669005274772644,nan,0.001
1,12,0.08112978935241699,0.8697260618209839,nan,nan,0.04604499572515487,nan,0.001
1,13,0.08827781677246094,0.9508121013641357,nan,nan,0.04597316101193428,nan,0.001
1,14,0.09544658660888672,0.8420189023017883,nan,nan,0.046639099448919294,nan,0.001
1,15,0.1026144027709961,0.782441258430481,nan,nan,0.04706295582652092,nan,0.001
1,16,0.10974812507629395,0.8018573522567749,nan,nan,0.04645922222733497,nan,0.001
1,17,0.11691832542419434,0.6952226161956787,nan,nan,0.04660155221819877,nan,0.001
1,18,0.12407159805297852,0.7275468111038208,nan,nan,0.046249400407075876,nan,0.001
1,19,0.13124465942382812,0.7797788977622986,nan,nan,0.04503843656182289,nan,0.001
1,20,0.1383976936340332,0.6277623772621155,nan,nan,0.044804531589150424,nan,0.001
1,21,0.1455075740814209,0.5851308703422546,nan,nan,0.04510057426989078,nan,0.001
1,22,0.15264678001403809,0.5530432462692261,nan,nan,0.04505246873199939,nan,0.001
1,23,0.15989232063293457,0.527955949306488,nan,nan,0.045195704802870745,nan,0.001
1,24,0.1670534610748291,0.8230282068252563,nan,nan,0.045017942085862156,nan,0.001
1,25,0.17427921295166016,0.6299760937690735,nan,nan,0.04473169140517711,nan,0.001
1,26,0.18141698837280273,0.7241608500480652,nan,nan,0.04424115635454654,nan,0.001
1,27,0.1885974407196045,0.5502607822418213,nan,nan,0.04290482093393802,nan,0.001
1,28,0.19577503204345703,0.5760495066642761,nan,nan,0.04107405211031436,nan,0.001
1,29,0.2029111385345459,0.7141464352607727,nan,nan,0.04011145032942294,nan,0.001
1,30,0.2100682258605957,0.5559021234512329,nan,nan,0.039749199852347365,nan,0.001
1,31,0.21720480918884277,0.5988319516181946,nan,nan,0.03980703516304492,nan,0.001
1,32,0.2243363857269287,0.6929555535316467,nan,nan,0.040070629552006715,nan,0.001
1,33,0.23150181770324707,0.5483183860778809,nan,nan,0.039961323574185366,nan,0.001
1,34,0.23867058753967285,0.48844727873802185,nan,nan,0.04010758551955223,nan,0.001
1,35,0.24590754508972168,0.5660455226898193,nan,nan,0.040156161006540056,nan,0.001
1,36,0.25310754776000977,0.510462760925293,nan,nan,0.04016654386743903,nan,0.001
1,37,0.2603168487548828,0.5098381042480469,nan,nan,0.03990635045990348,nan,0.001
1,38,0.267474889755249,0.4432545006275177,nan,nan,0.03964652213081717,nan,0.001
1,39,0.2746005058288574,0.5740610957145691,nan,nan,0.039471480529755354,nan,0.001
1,40,0.2817096710205078,0.4623325765132904,nan,nan,0.03948403656668961,nan,0.001
1,41,0.28890252113342285,0.4410350024700165,nan,nan,0.03946579990163446,nan,0.001
1,42,0.2961432933807373,0.45412153005599976,nan,nan,0.039605802122503524,nan,0.001
1,43,0.30335092544555664,0.5380260944366455,nan,nan,0.03946923233941198,nan,0.001
1,44,0.3105134963989258,0.5503391623497009,nan,nan,0.039598873991519214,nan,0.001
1,45,0.31772828102111816,0.6617406010627747,nan,nan,0.03933323924615979,nan,0.001
1,46,0.3249518871307373,0.46513524651527405,nan,nan,0.03944507509097457,nan,0.001
1,47,0.33211827278137207,0.5606608390808105,nan,nan,0.03915191819891334,nan,0.001
1,48,0.33925700187683105,0.49731504917144775,nan,nan,0.039188075039535766,nan,0.001
1,49,0.34636783599853516,0.5449854731559753,nan,nan,0.038956780705600984,nan,0.001
1,50,0.35353708267211914,0.4488026201725006,nan,nan,0.03910333903506399,nan,0.001
1,51,0.36065077781677246,0.35183969140052795,nan,nan,0.03889297718182207,nan,0.001
1,52,0.36783695220947266,0.4484146535396576,nan,nan,0.03883782256767154,nan,0.001
1,53,0.3750627040863037,0.5834561586380005,nan,nan,0.03826693869754673,nan,0.001
1,54,0.38216686248779297,0.566123902797699,nan,nan,0.03823021445795895,nan,0.001
1,55,0.3894522190093994,0.4751652479171753,nan,nan,0.038560049694031484,nan,0.001
