Epoch,Iteration,Time,Loss,LossEpoch,ValidLossEpoch,Alpha,AlphaEpoch,Beta
0,0,0,2.305351734161377,2.305351734161377,2.302998336791992,0.001,0.001,1e-08
1,2,0.2418375015258789,2.3290505409240723,nan,nan,0.001,nan,1e-08
1,3,0.32912421226501465,2.3150861263275146,nan,nan,0.0009995413208274979,nan,1e-08
1,4,0.4128701686859131,2.312887191772461,nan,nan,0.0009992391072403677,nan,1e-08
1,5,0.49901270866394043,2.354710578918457,nan,nan,0.0009992217202941182,nan,1e-08
1,6,0.581200361251831,2.308228015899658,nan,nan,0.0009993330630176582,nan,1e-08
1,7,0.6634552478790283,2.2780473232269287,nan,nan,0.0009995122222763604,nan,1e-08
1,8,0.7458939552307129,2.2222437858581543,nan,nan,0.0009995280761099382,nan,1e-08
1,9,0.8305635452270508,2.3203604221343994,nan,nan,0.0009992509273851157,nan,1e-08
1,10,0.9151284694671631,2.2412989139556885,nan,nan,0.0009996118848803557,nan,1e-08
1,11,0.9992232322692871,2.2772159576416016,nan,nan,0.0009996422563220556,nan,1e-08
1,12,1.0821478366851807,2.1851577758789062,nan,nan,0.0009997723546664792,nan,1e-08
1,13,1.1653447151184082,2.192626953125,nan,nan,0.0009998409474451042,nan,1e-08
1,14,1.247636079788208,2.162889242172241,nan,nan,0.0009998949122451124,nan,1e-08
1,15,1.3300166130065918,2.117037057876587,nan,nan,0.0010001891625531917,nan,1e-08
1,16,1.4121248722076416,2.163003921508789,nan,nan,0.0010002391041807072,nan,1e-08
1,17,1.4961707592010498,2.123288631439209,nan,nan,0.0010002626632797714,nan,1e-08
1,18,1.5789165496826172,2.0460448265075684,nan,nan,0.00100041196572176,nan,1e-08
1,19,1.663585901260376,2.075014591217041,nan,nan,0.001000471876521457,nan,1e-08
1,20,1.7470881938934326,2.0781373977661133,nan,nan,0.0010006476596856925,nan,1e-08
1,21,1.8304619789123535,1.9136401414871216,nan,nan,0.0010003035221784569,nan,1e-08
1,22,1.9129233360290527,2.0017218589782715,nan,nan,0.0010003952669516108,nan,1e-08
1,23,1.9949979782104492,2.164890766143799,nan,nan,0.0009997367196525016,nan,1e-08
1,24,2.077138900756836,2.1088900566101074,nan,nan,0.0009990658876099414,nan,1e-08
1,25,2.1597347259521484,2.1197726726531982,nan,nan,0.0009992899602649583,nan,1e-08
1,26,2.2432188987731934,1.934288501739502,nan,nan,0.0009987756498207024,nan,1e-08
1,27,2.3274965286254883,2.062636137008667,nan,nan,0.0009984070096067522,nan,1e-08
1,28,2.410423755645752,1.9416601657867432,nan,nan,0.0009984778152313252,nan,1e-08
