Epoch,Iteration,Time,Loss,LossEpoch,ValidLossEpoch,Alpha,AlphaEpoch,Beta
0,0,0,2.305351734161377,2.305351734161377,2.302998336791992,0.001,0.001,1e-08
1,2,0.26117396354675293,2.3276031017303467,nan,nan,0.001,nan,1e-08
1,3,0.3409242630004883,2.3152878284454346,nan,nan,0.001,nan,1e-08
1,4,0.4197113513946533,2.315270185470581,nan,nan,0.001,nan,1e-08
1,5,0.49852728843688965,2.376403331756592,nan,nan,0.001,nan,1e-08
1,6,0.5787334442138672,2.325150728225708,nan,nan,0.001,nan,1e-08
1,7,0.6586499214172363,2.297445774078369,nan,nan,0.001,nan,1e-08
1,8,0.7385084629058838,2.235944986343384,nan,nan,0.001,nan,1e-08
1,9,0.8186702728271484,2.3400213718414307,nan,nan,0.001,nan,1e-08
1,10,0.8985116481781006,2.2802529335021973,nan,nan,0.001,nan,1e-08
1,11,0.978083610534668,2.3065481185913086,nan,nan,0.001,nan,1e-08
1,12,1.0563154220581055,2.231565475463867,nan,nan,0.001,nan,1e-08
1,13,1.1353521347045898,2.2536940574645996,nan,nan,0.001,nan,1e-08
1,14,1.2140400409698486,2.223931312561035,nan,nan,0.001,nan,1e-08
1,15,1.293184518814087,2.2790777683258057,nan,nan,0.001,nan,1e-08
1,16,1.3728535175323486,2.214930534362793,nan,nan,0.001,nan,1e-08
1,17,1.4523570537567139,2.2383298873901367,nan,nan,0.001,nan,1e-08
1,18,1.5318093299865723,2.1599080562591553,nan,nan,0.001,nan,1e-08
1,19,1.6115822792053223,2.235992193222046,nan,nan,0.001,nan,1e-08
1,20,1.69157075881958,2.1863744258880615,nan,nan,0.001,nan,1e-08
1,21,1.7713594436645508,2.0886733531951904,nan,nan,0.001,nan,1e-08
1,22,1.8505604267120361,2.130586624145508,nan,nan,0.001,nan,1e-08
1,23,1.9309451580047607,2.1841535568237305,nan,nan,0.001,nan,1e-08
1,24,2.0103023052215576,2.126474142074585,nan,nan,0.001,nan,1e-08
1,25,2.090871810913086,2.0762860774993896,nan,nan,0.001,nan,1e-08
1,26,2.1712074279785156,2.066582202911377,nan,nan,0.001,nan,1e-08
1,27,2.2513787746429443,2.080136775970459,nan,nan,0.001,nan,1e-08
1,28,2.331723928451538,1.9675650596618652,nan,nan,0.001,nan,1e-08
1,29,2.411973714828491,2.055814266204834,nan,nan,0.001,nan,1e-08
1,30,2.493152141571045,2.0397555828094482,nan,nan,0.001,nan,1e-08
1,31,2.571850061416626,2.0563645362854004,nan,nan,0.001,nan,1e-08
1,32,2.6516823768615723,2.0174403190612793,nan,nan,0.001,nan,1e-08
1,33,2.7311182022094727,1.9097967147827148,nan,nan,0.001,nan,1e-08
1,34,2.8105852603912354,2.043532371520996,nan,nan,0.001,nan,1e-08
1,35,2.8888282775878906,2.064100980758667,nan,nan,0.001,nan,1e-08
1,36,2.966783285140991,1.9552834033966064,nan,nan,0.001,nan,1e-08
1,37,3.0449602603912354,2.0660016536712646,nan,nan,0.001,nan,1e-08
1,38,3.1246650218963623,2.0745623111724854,nan,nan,0.001,nan,1e-08
1,39,3.203496217727661,1.8841629028320312,nan,nan,0.001,nan,1e-08
1,40,3.283827781677246,1.9745489358901978,nan,nan,0.001,nan,1e-08
1,41,3.3629355430603027,1.9608014822006226,nan,nan,0.001,nan,1e-08
1,42,3.4427521228790283,1.9829833507537842,nan,nan,0.001,nan,1e-08
1,43,3.5226030349731445,1.9932115077972412,nan,nan,0.001,nan,1e-08
1,44,3.6025824546813965,1.9507226943969727,nan,nan,0.001,nan,1e-08
1,45,3.6820435523986816,1.965431809425354,nan,nan,0.001,nan,1e-08
1,46,3.7613654136657715,1.9726823568344116,nan,nan,0.001,nan,1e-08
1,47,3.8405680656433105,1.9634352922439575,nan,nan,0.001,nan,1e-08
1,48,3.9188241958618164,1.9787228107452393,nan,nan,0.001,nan,1e-08
1,49,3.9971039295196533,1.9615941047668457,nan,nan,0.001,nan,1e-08
1,50,4.075407981872559,2.029837131500244,nan,nan,0.001,nan,1e-08
1,51,4.155140399932861,2.0604333877563477,nan,nan,0.001,nan,1e-08
1,52,4.23478364944458,2.032419204711914,nan,nan,0.001,nan,1e-08
