Epoch,Iteration,Time,Loss,LossEpoch,ValidLossEpoch,Alpha,AlphaEpoch,Beta
0,0,0,2.305351734161377,2.305351734161377,2.302998336791992,0.001,0.001,0.001
1,2,0.2628035545349121,2.3277275562286377,nan,nan,0.001,nan,0.001
1,3,0.34264421463012695,2.3102164268493652,nan,nan,-0.0002733117341995239,nan,0.001
1,4,0.4212510585784912,2.321145534515381,nan,nan,0.0016739593744277954,nan,0.001
1,5,0.49860620498657227,2.279527187347412,nan,nan,0.0016071407869458199,nan,0.001
1,6,0.5773162841796875,2.3097426891326904,nan,nan,0.0043425576761364935,nan,0.001
1,7,0.6548905372619629,2.312467575073242,nan,nan,0.0045444011464715,nan,0.001
1,8,0.7316298484802246,2.2820045948028564,nan,nan,0.005708703853189945,nan,0.001
1,9,0.8084805011749268,2.3085997104644775,nan,nan,0.004896838821470737,nan,0.001
1,10,0.8869709968566895,2.2945876121520996,nan,nan,0.0051359236612915984,nan,0.001
1,11,0.9647636413574219,2.3376667499542236,nan,nan,0.004779078997671603,nan,0.001
1,12,1.0433692932128906,2.2990520000457764,nan,nan,0.004528969980776309,nan,0.001
1,13,1.1216492652893066,2.3099539279937744,nan,nan,0.004853140391409396,nan,0.001
1,14,1.2000839710235596,2.3046553134918213,nan,nan,0.0047155730202794064,nan,0.001
1,15,1.277716875076294,2.3243231773376465,nan,nan,0.005014589376747607,nan,0.001
1,16,1.3554489612579346,2.3054471015930176,nan,nan,0.003891107268631457,nan,0.001
1,17,1.4323875904083252,2.3037235736846924,nan,nan,0.004065380327403544,nan,0.001
1,18,1.5104436874389648,2.3105528354644775,nan,nan,0.003021891705691813,nan,0.001
1,19,1.5887815952301025,2.315786361694336,nan,nan,0.002201800040900706,nan,0.001
1,20,1.667419672012329,2.317307710647583,nan,nan,0.0026922429427504524,nan,0.001
1,21,1.7445316314697266,2.2997827529907227,nan,nan,0.002908276863396166,nan,0.001
1,22,1.8228533267974854,2.2877774238586426,nan,nan,0.0039213427975773795,nan,0.001
1,23,1.8987386226654053,2.300748825073242,nan,nan,0.003663541235029696,nan,0.001
1,24,1.9778249263763428,2.2947170734405518,nan,nan,0.004047220744192599,nan,0.001
1,25,2.0556576251983643,2.2814271450042725,nan,nan,0.004562292553484439,nan,0.001
1,26,2.1348021030426025,2.3096377849578857,nan,nan,0.0065235202088952055,nan,0.001
1,27,2.212223768234253,2.295111656188965,nan,nan,0.006499971706420182,nan,0.001
1,28,2.2904765605926514,2.2851083278656006,nan,nan,0.006737729657441377,nan,0.001
1,29,2.3670389652252197,2.3046252727508545,nan,nan,0.007604535151273011,nan,0.001
1,30,2.4448957443237305,2.2906711101531982,nan,nan,0.007896515566855668,nan,0.001
1,31,2.52256178855896,2.3044867515563965,nan,nan,0.00799034198746085,nan,0.001
1,32,2.6010513305664062,2.303664445877075,nan,nan,0.008063874091953038,nan,0.001
1,33,2.6788623332977295,2.3004250526428223,nan,nan,0.008217762362211941,nan,0.001
1,34,2.7561888694763184,2.2824692726135254,nan,nan,0.008017298649996518,nan,0.001
1,35,2.8326807022094727,2.3069570064544678,nan,nan,0.008291572492569683,nan,0.001
1,36,2.910663366317749,2.2904248237609863,nan,nan,0.008351105254143475,nan,0.001
1,37,2.9887075424194336,2.2713074684143066,nan,nan,0.008713390123099086,nan,0.001
1,38,3.0675160884857178,2.293978691101074,nan,nan,0.00938483418151736,nan,0.001
1,39,3.145723342895508,2.295848846435547,nan,nan,0.00929091868922114,nan,0.001
1,40,3.2239577770233154,2.2908003330230713,nan,nan,0.009140754889696833,nan,0.001
1,41,3.301452875137329,2.291639566421509,nan,nan,0.009463906776159998,nan,0.001
1,42,3.3788039684295654,2.2986862659454346,nan,nan,0.010162609230726954,nan,0.001
1,43,3.4557957649230957,2.26267409324646,nan,nan,0.0109548575989902,nan,0.001
1,44,3.5338079929351807,2.26180362701416,nan,nan,0.011434523057192562,nan,0.001
1,45,3.6117465496063232,2.2851719856262207,nan,nan,0.01133069873973727,nan,0.001
1,46,3.6905951499938965,2.2217323780059814,nan,nan,0.011983141493052242,nan,0.001
1,47,3.768476724624634,2.2558271884918213,nan,nan,0.012097142074257133,nan,0.001
1,48,3.8483405113220215,2.235968828201294,nan,nan,0.012343450117856262,nan,0.001
1,49,3.9243404865264893,2.2192845344543457,nan,nan,0.01263765640929341,nan,0.001
1,50,4.002277135848999,2.249011516571045,nan,nan,0.012922703463584182,nan,0.001
1,51,4.079783201217651,2.2845873832702637,nan,nan,0.013248121816664932,nan,0.001
1,52,4.158642292022705,2.2201662063598633,nan,nan,0.013800800699740646,nan,0.001
1,53,4.235947370529175,2.2602736949920654,nan,nan,0.013861020307987927,nan,0.001
1,54,4.315294504165649,2.2208008766174316,nan,nan,0.014450069170445203,nan,0.001
1,55,4.392991304397583,2.2059195041656494,nan,nan,0.014859757553786037,nan,0.001
1,56,4.4708850383758545,2.243931293487549,nan,nan,0.01547113389894366,nan,0.001
1,57,4.547292232513428,2.180826425552368,nan,nan,0.01597229332849383,nan,0.001
1,58,4.626155614852905,2.151944637298584,nan,nan,0.017218712519854306,nan,0.001
1,59,4.70390772819519,2.155841588973999,nan,nan,0.01762621987983584,nan,0.001
1,60,4.782536268234253,2.216628313064575,nan,nan,0.017976558577269312,nan,0.001
1,61,4.860159873962402,2.1072144508361816,nan,nan,0.0187840697877109,nan,0.001
1,62,4.938641309738159,2.0592668056488037,nan,nan,0.020477660905569788,nan,0.001
1,63,5.0165393352508545,2.1184630393981934,nan,nan,0.020258371900767083,nan,0.001
1,64,5.0939555168151855,2.1037662029266357,nan,nan,0.020532817672938103,nan,0.001
1,65,5.171467065811157,2.0620691776275635,nan,nan,0.02062548884376883,nan,0.001
1,66,5.250502586364746,1.992189645767212,nan,nan,0.021079187717288728,nan,0.001
1,67,5.328726768493652,2.0611350536346436,nan,nan,0.020628897037357086,nan,0.001
1,68,5.40747594833374,2.058431386947632,nan,nan,0.021850259866565462,nan,0.001
1,69,5.484917402267456,2.043541193008423,nan,nan,0.02297873887047171,nan,0.001
1,70,5.562451124191284,2.02974796295166,nan,nan,0.020275287475436922,nan,0.001
1,71,5.639642715454102,2.041839361190796,nan,nan,0.020689374711364505,nan,0.001
1,72,5.7178473472595215,2.0066182613372803,nan,nan,0.020328542347997424,nan,0.001
1,73,5.795354127883911,2.051612377166748,nan,nan,0.01898265373334288,nan,0.001
1,74,5.874675989151001,2.016444444656372,nan,nan,0.02048993336781859,nan,0.001
1,75,5.952755928039551,2.0563881397247314,nan,nan,0.01776614081487059,nan,0.001
1,76,6.03177809715271,1.98197603225708,nan,nan,0.018165360923856493,nan,0.001
1,77,6.108565092086792,1.9229412078857422,nan,nan,0.017624555882066486,nan,0.001
1,78,6.186535120010376,1.9404700994491577,nan,nan,0.01800767850503325,nan,0.001
1,79,6.264503479003906,1.926808476448059,nan,nan,0.01839714473113417,nan,0.001
1,80,6.343571901321411,2.0176305770874023,nan,nan,0.019479042228311295,nan,0.001
1,81,6.421429634094238,1.9602031707763672,nan,nan,0.01889695661887526,nan,0.001
1,82,6.50023627281189,1.9123692512512207,nan,nan,0.017966212268918747,nan,0.001
1,83,6.577277421951294,1.9185335636138916,nan,nan,0.01605109524354338,nan,0.001
1,84,6.65451455116272,1.8703685998916626,nan,nan,0.014704510923475023,nan,0.001
1,85,6.73142147064209,1.8772242069244385,nan,nan,0.013367635723203417,nan,0.001
1,86,6.810208320617676,1.9158260822296143,nan,nan,0.014131824906915422,nan,0.001
1,87,6.8883750438690186,1.816348671913147,nan,nan,0.01275579326972365,nan,0.001
1,88,6.966859579086304,1.8221663236618042,nan,nan,0.013663517471402879,nan,0.001
1,89,7.04508638381958,1.7750391960144043,nan,nan,0.01396959930285811,nan,0.001
1,90,7.123277187347412,1.8659603595733643,nan,nan,0.012244513567537064,nan,0.001
1,91,7.200681209564209,1.8748507499694824,nan,nan,0.012646392282098526,nan,0.001
1,92,7.278443098068237,1.8335376977920532,nan,nan,0.013277492757886642,nan,0.001
1,93,7.356009244918823,1.900955319404602,nan,nan,0.012340992923825973,nan,0.001
1,94,7.43503999710083,1.9621304273605347,nan,nan,0.007423521991819136,nan,0.001
