Epoch,Iteration,Time,Loss,LossEpoch,ValidLossEpoch,Alpha,AlphaEpoch,Beta
0,0,0,2.302781820297241,2.302781820297241,2.299237392425537,0.001,0.001,0.001
1,2,0.009111881256103516,2.2994556427001953,nan,nan,0.001,nan,0.001
1,3,0.017014741897583008,2.2984583377838135,nan,nan,0.001,nan,0.001
1,4,0.02455759048461914,2.2997636795043945,nan,nan,0.001,nan,0.001
1,5,0.03212690353393555,2.3011605739593506,nan,nan,0.001,nan,0.001
1,6,0.03965592384338379,2.2933948040008545,nan,nan,0.001,nan,0.001
1,7,0.047142982482910156,2.2924935817718506,nan,nan,0.001,nan,0.001
1,8,0.054616451263427734,2.2975754737854004,nan,nan,0.001,nan,0.001
1,9,0.06215643882751465,2.2976038455963135,nan,nan,0.001,nan,0.001
1,10,0.06963610649108887,2.296640634536743,nan,nan,0.001,nan,0.001
1,11,0.07713961601257324,2.301046371459961,nan,nan,0.001,nan,0.001
1,12,0.08465170860290527,2.296417236328125,nan,nan,0.001,nan,0.001
1,13,0.09213018417358398,2.2853829860687256,nan,nan,0.001,nan,0.001
1,14,0.09962773323059082,2.2962310314178467,nan,nan,0.001,nan,0.001
1,15,0.10714077949523926,2.2986156940460205,nan,nan,0.001,nan,0.001
1,16,0.11465239524841309,2.2804834842681885,nan,nan,0.001,nan,0.001
1,17,0.12224531173706055,2.2995457649230957,nan,nan,0.001,nan,0.001
1,18,0.12973856925964355,2.2889931201934814,nan,nan,0.001,nan,0.001
1,19,0.13724660873413086,2.290111541748047,nan,nan,0.001,nan,0.001
1,20,0.14472436904907227,2.295182466506958,nan,nan,0.001,nan,0.001
1,21,0.15221357345581055,2.2851266860961914,nan,nan,0.001,nan,0.001
1,22,0.15970158576965332,2.290555715560913,nan,nan,0.001,nan,0.001
1,23,0.1672370433807373,2.2845256328582764,nan,nan,0.001,nan,0.001
1,24,0.1747150421142578,2.2792868614196777,nan,nan,0.001,nan,0.001
1,25,0.18217873573303223,2.2865772247314453,nan,nan,0.001,nan,0.001
1,26,0.18968415260314941,2.2860090732574463,nan,nan,0.001,nan,0.001
1,27,0.19718360900878906,2.2750120162963867,nan,nan,0.001,nan,0.001
1,28,0.20464444160461426,2.2926182746887207,nan,nan,0.001,nan,0.001
1,29,0.21212387084960938,2.2860472202301025,nan,nan,0.001,nan,0.001
1,30,0.21960210800170898,2.280810594558716,nan,nan,0.001,nan,0.001
1,31,0.22712087631225586,2.283740997314453,nan,nan,0.001,nan,0.001
1,32,0.234605073928833,2.2837138175964355,nan,nan,0.001,nan,0.001
1,33,0.2421104907989502,2.2884113788604736,nan,nan,0.001,nan,0.001
1,34,0.24959230422973633,2.274033308029175,nan,nan,0.001,nan,0.001
1,35,0.25736403465270996,2.2793917655944824,nan,nan,0.001,nan,0.001
1,36,0.2649271488189697,2.2782788276672363,nan,nan,0.001,nan,0.001
1,37,0.27246785163879395,2.276843309402466,nan,nan,0.001,nan,0.001
1,38,0.2799868583679199,2.282148838043213,nan,nan,0.001,nan,0.001
1,39,0.2875499725341797,2.269435405731201,nan,nan,0.001,nan,0.001
1,40,0.2950704097747803,2.277702808380127,nan,nan,0.001,nan,0.001
1,41,0.30268406867980957,2.2802300453186035,nan,nan,0.001,nan,0.001
1,42,0.3102133274078369,2.283125400543213,nan,nan,0.001,nan,0.001
1,43,0.3177158832550049,2.2808117866516113,nan,nan,0.001,nan,0.001
1,44,0.325244665145874,2.2752039432525635,nan,nan,0.001,nan,0.001
1,45,0.3327775001525879,2.2809391021728516,nan,nan,0.001,nan,0.001
1,46,0.34026336669921875,2.2747745513916016,nan,nan,0.001,nan,0.001
1,47,0.34780359268188477,2.265674352645874,nan,nan,0.001,nan,0.001
1,48,0.3553471565246582,2.2742552757263184,nan,nan,0.001,nan,0.001
1,49,0.36283349990844727,2.2750866413116455,nan,nan,0.001,nan,0.001
1,50,0.37035632133483887,2.2751944065093994,nan,nan,0.001,nan,0.001
1,51,0.3778724670410156,2.275062084197998,nan,nan,0.001,nan,0.001
1,52,0.38535332679748535,2.2795567512512207,nan,nan,0.001,nan,0.001
1,53,0.3928792476654053,2.269120454788208,nan,nan,0.001,nan,0.001
1,54,0.4003562927246094,2.271217107772827,nan,nan,0.001,nan,0.001
1,55,0.40784239768981934,2.2726891040802,nan,nan,0.001,nan,0.001
1,56,0.41529154777526855,2.264676570892334,nan,nan,0.001,nan,0.001
1,57,0.4227724075317383,2.2707366943359375,nan,nan,0.001,nan,0.001
1,58,0.43024325370788574,2.270426034927368,nan,nan,0.001,nan,0.001
1,59,0.4377148151397705,2.2634148597717285,nan,nan,0.001,nan,0.001
1,60,0.4452080726623535,2.2683322429656982,nan,nan,0.001,nan,0.001
1,61,0.4527122974395752,2.256499767303467,nan,nan,0.001,nan,0.001
1,62,0.460186243057251,2.2742111682891846,nan,nan,0.001,nan,0.001
1,63,0.46767449378967285,2.260004758834839,nan,nan,0.001,nan,0.001
1,64,0.4751262664794922,2.262052059173584,nan,nan,0.001,nan,0.001
1,65,0.4825899600982666,2.266192674636841,nan,nan,0.001,nan,0.001
1,66,0.4900221824645996,2.259324550628662,nan,nan,0.001,nan,0.001
1,67,0.49750232696533203,2.259005069732666,nan,nan,0.001,nan,0.001
1,68,0.504997730255127,2.2710139751434326,nan,nan,0.001,nan,0.001
1,69,0.5125033855438232,2.254830837249756,nan,nan,0.001,nan,0.001
1,70,0.5199720859527588,2.2670018672943115,nan,nan,0.001,nan,0.001
1,71,0.5274312496185303,2.260831356048584,nan,nan,0.001,nan,0.001
1,72,0.5348856449127197,2.265496253967285,nan,nan,0.001,nan,0.001
1,73,0.5423526763916016,2.260011911392212,nan,nan,0.001,nan,0.001
1,74,0.5498223304748535,2.2541887760162354,nan,nan,0.001,nan,0.001
1,75,0.5572991371154785,2.255711078643799,nan,nan,0.001,nan,0.001
1,76,0.564781665802002,2.255337953567505,nan,nan,0.001,nan,0.001
1,77,0.5722765922546387,2.250338554382324,nan,nan,0.001,nan,0.001
1,78,0.5796918869018555,2.2560722827911377,nan,nan,0.001,nan,0.001
1,79,0.5871732234954834,2.2467072010040283,nan,nan,0.001,nan,0.001
1,80,0.5946588516235352,2.2549612522125244,nan,nan,0.001,nan,0.001
1,81,0.6022202968597412,2.2606022357940674,nan,nan,0.001,nan,0.001
1,82,0.6097187995910645,2.2528600692749023,nan,nan,0.001,nan,0.001
1,83,0.6172268390655518,2.246526002883911,nan,nan,0.001,nan,0.001
1,84,0.624701738357544,2.2501158714294434,nan,nan,0.001,nan,0.001
1,85,0.6322040557861328,2.2506909370422363,nan,nan,0.001,nan,0.001
1,86,0.6396653652191162,2.250959873199463,nan,nan,0.001,nan,0.001
1,87,0.6471216678619385,2.2421178817749023,nan,nan,0.001,nan,0.001
1,88,0.6545472145080566,2.250488519668579,nan,nan,0.001,nan,0.001
1,89,0.6620352268218994,2.259535074234009,nan,nan,0.001,nan,0.001
1,90,0.6695411205291748,2.244965076446533,nan,nan,0.001,nan,0.001
1,91,0.6770508289337158,2.243096351623535,nan,nan,0.001,nan,0.001
1,92,0.684485912322998,2.243803024291992,nan,nan,0.001,nan,0.001
1,93,0.691981315612793,2.248220682144165,nan,nan,0.001,nan,0.001
1,94,0.6994569301605225,2.253465414047241,nan,nan,0.001,nan,0.001
1,95,0.7069175243377686,2.2441112995147705,nan,nan,0.001,nan,0.001
1,96,0.714388370513916,2.2488644123077393,nan,nan,0.001,nan,0.001
1,97,0.7218484878540039,2.2469482421875,nan,nan,0.001,nan,0.001
1,98,0.7292795181274414,2.2376911640167236,nan,nan,0.001,nan,0.001
1,99,0.7367780208587646,2.24261736869812,nan,nan,0.001,nan,0.001
1,100,0.744269847869873,2.241527795791626,nan,nan,0.001,nan,0.001
1,101,0.7519268989562988,2.2295432090759277,nan,nan,0.001,nan,0.001
1,102,0.7594254016876221,2.2274091243743896,nan,nan,0.001,nan,0.001
1,103,0.7669329643249512,2.237910509109497,nan,nan,0.001,nan,0.001
1,104,0.7744231224060059,2.239468812942505,nan,nan,0.001,nan,0.001
1,105,0.7819254398345947,2.2354953289031982,nan,nan,0.001,nan,0.001
1,106,0.789393424987793,2.242197036743164,nan,nan,0.001,nan,0.001
1,107,0.7968661785125732,2.2412619590759277,nan,nan,0.001,nan,0.001
1,108,0.8043360710144043,2.235891342163086,nan,nan,0.001,nan,0.001
1,109,0.8117916584014893,2.22285795211792,nan,nan,0.001,nan,0.001
1,110,0.8192758560180664,2.2386984825134277,nan,nan,0.001,nan,0.001
1,111,0.8267848491668701,2.2405996322631836,nan,nan,0.001,nan,0.001
1,112,0.8342232704162598,2.2450218200683594,nan,nan,0.001,nan,0.001
1,113,0.8417222499847412,2.2355806827545166,nan,nan,0.001,nan,0.001
1,114,0.8491897583007812,2.2418692111968994,nan,nan,0.001,nan,0.001
1,115,0.856680154800415,2.2425765991210938,nan,nan,0.001,nan,0.001
1,116,0.8641369342803955,2.2253310680389404,nan,nan,0.001,nan,0.001
1,117,0.8716356754302979,2.224578857421875,nan,nan,0.001,nan,0.001
1,118,0.8790721893310547,2.2249433994293213,nan,nan,0.001,nan,0.001
1,119,0.8865516185760498,2.2375245094299316,nan,nan,0.001,nan,0.001
1,120,0.8939969539642334,2.234748125076294,nan,nan,0.001,nan,0.001
1,121,0.901547908782959,2.230152130126953,nan,nan,0.001,nan,0.001
1,122,0.9090170860290527,2.222762107849121,nan,nan,0.001,nan,0.001
1,123,0.916513204574585,2.2292375564575195,nan,nan,0.001,nan,0.001
1,124,0.923987865447998,2.2299842834472656,nan,nan,0.001,nan,0.001
1,125,0.9314873218536377,2.2133541107177734,nan,nan,0.001,nan,0.001
